asistencia_clases,tareas_entregadas,participacion_clase,horas_estudio,promedio_evaluaciones,cursos_reprobados,actividades_extracurriculares,reportes_disciplinarios,riesgo,carnet,first_name,last_name,promedio_actual,gender
100.0,20,78.1,13.7,54.8,1,['robotica'],0,no riesgo,31-806-4984,Mateo,Martinez,59.0341,Male
83.1,20,98.6,7.3,60.6,0,"['teatro', 'voluntariado']",0,no riesgo,59-543-1523,Daniela,Vargas,89.9633,Non-binary
86.8,10,74.6,12.0,53.6,0,"['club_ciencias', 'deportes', 'ajedrez', 'robotica']",0,riesgo,42-651-3988,Jose,Ramirez,61.5612,Genderfluid
88.7,6,71.6,11.7,64.1,4,['club_ciencias'],0,riesgo,65-665-3679,Maria,Sanchez,67.9039,Genderqueer
99.0,17,75.1,7.0,65.3,0,[],0,no riesgo,90-313-5364,Angel,Garcia,84.7184,Agender
85.3,10,88.4,8.2,89.7,3,"['club_ciencias', 'periodico']",2,no riesgo,72-562-1265,Angel,Rodriguez,89.3084,Bigender
56.4,14,76.8,15.8,70.7,1,"['voluntariado', 'ajedrez']",0,no riesgo,77-321-7954,Maria,Ramirez,41.4411,Polygender
93.0,12,86.8,5.7,72.8,0,['voluntariado'],0,no riesgo,31-671-3845,Carlos,Flores,73.5434,Non-binary
96.7,20,66.5,10.8,53.0,1,[],0,no riesgo,25-628-4061,Angel,Perez,83.9171,Male
98.5,15,58.9,13.8,98.2,0,"['ajedrez', 'club_ciencias']",0,no riesgo,60-431-3123,Maria,Flores,50.4223,Agender
90.8,20,72.9,5.5,83.6,0,['club_lectura'],0,no riesgo,53-820-6269,Angel,Garcia,73.3218,Male
73.3,9,82.9,18.2,75.9,1,[],0,riesgo,17-113-8960,Diego,Flores,56.8135,Non-binary
86.6,18,72.7,1.0,68.1,0,['deportes'],1,riesgo,63-169-6273,Jose,Torres,84.6851,Agender
79.6,6,67.8,15.1,88.0,0,"['club_matematicas', 'teatro', 'ajedrez', 'musica']",2,no riesgo,96-383-8625,Juan,Garcia,74.1654,Genderfluid
77.8,16,84.7,5.3,79.6,0,"['voluntariado', 'deportes', 'ajedrez']",2,no riesgo,85-202-7687,Diego,Sanchez,65.1037,Polygender
91.2,20,69.8,15.7,58.4,0,[],2,no riesgo,45-527-1083,Carlos,Gonzalez,78.1557,Male
81.0,12,64.0,4.7,78.4,1,[],0,no riesgo,87-760-6721,Lucia,Garcia,46.1836,Female
89.0,14,100.0,13.1,77.6,1,"['voluntariado', 'musica']",1,no riesgo,53-150-2819,Ana,Vargas,43.2008,Genderqueer
91.1,14,89.7,8.4,69.9,1,['club_lectura'],0,no riesgo,28-362-5306,Luis,Torres,61.3738,Genderqueer
90.8,6,100.0,17.3,73.7,0,[],0,no riesgo,51-631-8624,Diego,Sanchez,82.6586,Female
89.0,9,48.4,12.6,64.4,1,"['arte', 'club_matematicas', 'voluntariado']",0,riesgo,51-503-8924,Camila,Vargas,76.7744,Female
74.5,20,80.6,3.3,58.1,0,[],1,riesgo,61-562-5380,Valentina,Ramirez,53.3912,Male
87.5,20,95.5,10.5,74.8,0,"['voluntariado', 'periodico', 'club_ciencias', 'musica']",0,no riesgo,35-720-2360,Angel,Lopez,73.5816,Genderqueer
78.3,9,92.9,16.5,84.4,0,['deportes'],1,no riesgo,14-773-7947,Camila,Rodriguez,80.3276,Bigender
89.2,8,74.6,8.2,80.4,0,['robotica'],0,no riesgo,65-927-9294,Carlos,Flores,69.8688,Bigender
96.1,12,85.4,4.3,87.9,0,['arte'],0,no riesgo,43-286-5715,Angel,Garcia,69.5608,Male
94.7,18,68.6,8.7,85.7,1,"['robotica', 'club_lectura']",0,no riesgo,45-683-4121,Camila,Vargas,73.6902,Genderfluid
84.4,18,72.6,5.7,69.4,0,"['arte', 'ajedrez']",0,riesgo,16-204-5071,Diego,Vargas,56.433,Female
85.8,9,71.1,4.2,68.5,0,['arte'],0,riesgo,45-305-7653,Angel,Vargas,60.2081,Bigender
95.6,15,70.6,2.3,74.9,0,['arte'],0,no riesgo,36-563-3349,Juan,Torres,100.0,Polygender
74.2,15,73.3,11.8,73.0,0,"['arte', 'periodico']",0,no riesgo,89-331-7995,Luis,Garcia,52.8005,Polygender
89.5,16,78.2,9.0,68.7,2,"['club_ciencias', 'teatro']",0,no riesgo,70-984-7170,Angel,Rodriguez,57.7048,Genderqueer
83.8,12,90.2,11.7,73.3,0,[],2,no riesgo,50-322-7839,Angel,Martinez,69.7541,Female
81.1,10,63.7,14.7,67.1,1,"['club_lectura', 'club_ciencias', 'musica']",1,riesgo,78-330-4205,Camila,Vargas,89.793,Female
87.5,12,81.0,10.4,76.9,1,['club_matematicas'],0,no riesgo,77-563-6531,Elena,Lopez,81.9099,Agender
86.9,18,69.8,2.5,34.9,1,['robotica'],0,riesgo,77-597-8858,Luis,Vargas,78.1241,Genderfluid
77.5,15,50.8,11.4,67.4,0,[],0,riesgo,29-567-8292,Angel,Sanchez,83.5054,Bigender
92.8,16,70.6,7.4,81.4,0,"['club_lectura', 'robotica', 'musica']",0,no riesgo,46-554-3178,Valentina,Rodriguez,53.4289,Genderfluid
84.2,20,93.8,10.5,73.2,0,['club_ciencias'],0,no riesgo,97-781-1523,Jose,Perez,85.731,Agender
85.2,20,76.4,16.5,63.6,1,"['ajedrez', 'club_ciencias']",1,no riesgo,79-323-5444,Daniela,Lopez,70.1305,Genderqueer
71.5,9,55.2,19.7,80.0,0,[],0,riesgo,40-752-2227,Angel,Vargas,75.4933,Polygender
81.6,11,90.3,10.5,70.1,0,[],1,riesgo,79-305-1191,Maria,Torres,74.0554,Genderfluid
79.7,17,83.6,8.8,78.6,1,['club_lectura'],1,riesgo,86-706-5916,Mateo,Sanchez,96.9541,Genderfluid
96.9,19,86.8,0.2,75.6,0,['club_lectura'],0,no riesgo,90-109-9575,Marco,Ramirez,73.6835,Male
100.0,11,63.5,4.1,74.5,2,"['arte', 'club_lectura']",1,no riesgo,41-787-2940,Luis,Garcia,82.0503,Genderfluid
82.8,12,100.0,0.9,56.4,1,"['robotica', 'club_matematicas', 'teatro']",0,riesgo,44-544-2578,Juan,Martinez,70.0669,Agender
65.0,17,77.2,9.7,65.0,0,"['arte', 'robotica', 'club_ciencias']",0,no riesgo,41-936-8881,Daniela,Vargas,53.2996,Agender
70.3,10,83.7,7.1,88.2,0,"['club_matematicas', 'club_lectura', 'voluntariado', 'club_ciencias']",0,no riesgo,34-321-6845,Juan,Ramirez,68.9736,Genderfluid
81.1,10,72.0,17.2,59.0,0,['teatro'],0,no riesgo,67-872-9258,Carlos,Torres,71.9798,Female
97.8,16,74.8,11.4,71.2,0,['deportes'],0,no riesgo,28-436-4994,Lucia,Garcia,87.3106,Agender
100.0,20,94.9,6.1,60.7,0,['arte'],1,no riesgo,46-241-6078,Daniela,Gonzalez,63.8214,Bigender
81.2,20,96.3,6.9,71.5,1,['voluntariado'],0,no riesgo,68-243-6059,Ana,Torres,77.3342,Female
86.1,19,89.3,0.0,59.4,1,['club_lectura'],1,riesgo,99-799-7635,Marco,Perez,63.5784,Male
77.0,13,63.0,15.8,41.9,0,"['arte', 'periodico']",0,no riesgo,21-188-9163,Luis,Ramirez,69.1891,Male
75.7,17,58.3,3.4,50.0,1,['club_ciencias'],0,riesgo,41-857-6757,Diego,Perez,39.9036,Genderfluid
95.5,20,72.4,11.4,72.6,0,['ajedrez'],0,no riesgo,94-870-8508,Marco,Sanchez,51.8217,Bigender
75.6,17,89.2,15.0,60.8,0,['club_lectura'],1,no riesgo,77-733-3426,Lucia,Castillo,79.1068,Agender
87.9,15,86.4,13.2,90.4,1,['club_ciencias'],1,no riesgo,15-149-7871,Maria,Sanchez,47.5629,Polygender
80.7,15,82.5,19.0,45.9,0,"['club_lectura', 'musica']",0,no riesgo,10-124-7619,Diego,Flores,45.1419,Non-binary
73.7,10,75.4,3.0,90.9,0,['club_lectura'],0,no riesgo,48-891-3311,Maria,Martinez,67.5309,Non-binary
74.0,12,83.1,9.4,62.3,2,[],0,riesgo,99-300-2898,Ana,Gonzalez,49.285,Agender
89.4,7,46.3,9.8,93.1,1,['musica'],1,riesgo,95-645-3441,Ana,Gonzalez,81.3423,Genderqueer
90.2,13,84.1,6.2,73.9,0,[],2,riesgo,80-343-4932,Mateo,Castillo,72.7953,Polygender
90.9,17,62.5,14.6,71.6,1,"['deportes', 'voluntariado', 'ajedrez']",0,no riesgo,99-599-9528,Angel,Lopez,53.1835,Agender
78.8,20,90.1,7.3,63.0,0,['club_matematicas'],0,no riesgo,71-900-1313,Camila,Sanchez,80.4999,Female
71.8,8,90.2,7.2,73.4,0,"['robotica', 'arte']",0,riesgo,99-581-2693,Lucia,Ramirez,61.018,Female
100.0,15,82.4,3.5,79.6,0,"['ajedrez', 'voluntariado']",0,no riesgo,29-126-8844,Luis,Perez,73.6744,Polygender
75.1,11,72.5,5.7,75.5,0,['periodico'],0,riesgo,49-235-5854,Marco,Ramirez,56.9477,Genderqueer
81.3,12,77.5,14.0,84.8,1,"['club_matematicas', 'club_ciencias']",0,riesgo,64-864-2967,Ana,Gonzalez,72.8762,Genderqueer
91.5,18,46.0,6.5,60.3,1,"['deportes', 'robotica']",0,riesgo,29-465-6680,Daniela,Lopez,77.054,Female
100.0,10,100.0,18.1,84.0,0,"['teatro', 'ajedrez', 'club_matematicas', 'voluntariado']",0,no riesgo,41-106-5706,Marco,Lopez,72.0464,Male
82.7,13,81.6,17.3,62.4,3,"['arte', 'musica']",1,riesgo,49-607-8513,Camila,Lopez,64.8013,Male
98.6,6,69.6,10.2,94.4,0,['robotica'],1,riesgo,42-811-6545,Jose,Flores,62.3901,Polygender
83.1,18,85.1,7.3,79.8,1,"['musica', 'club_matematicas']",1,no riesgo,49-993-4403,Maria,Martinez,62.2076,Genderfluid
79.8,12,87.2,5.2,72.6,1,"['voluntariado', 'periodico']",1,riesgo,96-232-6948,Ana,Rodriguez,58.6093,Polygender
74.5,15,82.4,14.4,47.1,0,['voluntariado'],0,riesgo,95-698-6769,Juan,Torres,46.791,Non-binary
77.3,10,51.6,12.1,68.0,0,"['teatro', 'club_ciencias']",0,no riesgo,28-779-1386,Mateo,Sanchez,76.03,Non-binary
77.2,14,77.7,6.0,56.0,0,"['arte', 'club_ciencias', 'club_matematicas']",0,no riesgo,90-929-6740,Diego,Perez,81.677,Genderqueer
76.6,2,60.1,12.3,75.9,0,"['musica', 'periodico', 'deportes']",0,riesgo,46-170-2152,Camila,Vargas,59.8984,Polygender
79.1,9,65.7,12.5,62.0,0,[],0,riesgo,94-223-7710,Elena,Rodriguez,73.2374,Bigender
92.5,15,72.8,10.4,73.9,0,[],0,no riesgo,90-551-1521,Valentina,Lopez,61.9424,Agender
97.7,12,74.9,6.8,80.0,1,['deportes'],1,riesgo,72-969-1286,Lucia,Castillo,57.3611,Agender
82.7,13,64.5,15.2,66.3,1,[],0,riesgo,77-744-2024,Camila,Castillo,69.5211,Genderqueer
75.0,20,74.3,10.6,60.5,3,['ajedrez'],0,no riesgo,29-311-9721,Mateo,Ramirez,67.4692,Agender
79.6,17,91.5,13.3,68.3,0,"['teatro', 'periodico', 'club_matematicas']",0,no riesgo,16-355-5112,Carlos,Flores,95.3744,Male
100.0,12,73.5,9.4,85.0,0,"['deportes', 'ajedrez', 'musica']",1,no riesgo,58-550-9206,Camila,Castillo,92.4369,Male
100.0,20,78.9,6.4,84.5,0,[],0,no riesgo,96-455-4612,Carlos,Gonzalez,64.3363,Male
100.0,20,88.6,10.0,71.8,0,[],0,no riesgo,12-723-9342,Lucia,Ramirez,63.8002,Female
80.7,18,65.3,12.1,62.1,1,[],0,no riesgo,68-117-8406,Ana,Lopez,53.714,Polygender
79.2,11,67.3,7.0,75.8,0,['musica'],0,no riesgo,47-811-6313,Carlos,Lopez,75.6985,Bigender
85.7,18,54.0,8.8,44.1,1,"['teatro', 'deportes']",0,riesgo,50-616-7879,Valentina,Torres,60.4323,Genderqueer
84.0,17,46.9,8.5,85.5,2,['club_ciencias'],1,riesgo,97-240-5984,Marco,Sanchez,90.439,Genderfluid
96.9,18,85.3,21.8,64.6,1,[],1,no riesgo,18-874-5289,Daniela,Ramirez,77.7209,Genderqueer
80.9,18,60.3,7.1,70.0,0,"['club_matematicas', 'voluntariado']",0,no riesgo,99-956-5410,Carlos,Martinez,57.0755,Female
77.6,14,85.2,18.3,81.1,0,[],0,no riesgo,87-520-1743,Camila,Gonzalez,54.339,Bigender
76.9,14,71.0,13.3,87.1,1,"['club_ciencias', 'robotica']",0,no riesgo,68-954-5672,Juan,Ramirez,85.3805,Genderfluid
77.7,18,35.2,1.0,57.2,0,"['musica', 'arte']",0,riesgo,81-640-8758,Lucia,Ramirez,77.974,Agender
77.1,13,65.1,5.8,50.9,0,"['club_ciencias', 'voluntariado', 'periodico']",0,riesgo,88-721-4368,Maria,Sanchez,62.6184,Non-binary
70.6,12,76.4,10.0,65.7,0,['arte'],0,no riesgo,30-705-7451,Valentina,Perez,48.9829,Male
89.3,20,73.5,16.4,59.0,1,[],0,no riesgo,90-414-1962,Carlos,Martinez,58.7575,Agender
83.8,18,76.2,7.2,54.3,1,"['voluntariado', 'teatro']",0,riesgo,11-851-1738,Valentina,Perez,64.2041,Male
93.5,14,80.4,14.7,86.1,1,[],0,no riesgo,47-806-7374,Juan,Sanchez,69.4468,Agender
94.8,14,77.7,15.1,59.3,0,['club_lectura'],0,no riesgo,84-137-9653,Luis,Flores,59.437,Polygender
81.1,16,83.6,5.6,63.8,0,"['club_lectura', 'robotica']",0,riesgo,70-652-2023,Valentina,Martinez,84.4885,Female
83.7,13,86.6,13.1,54.5,0,['arte'],1,riesgo,51-376-9727,Lucia,Vargas,47.8035,Bigender
84.5,14,86.1,15.4,48.2,0,[],0,riesgo,25-773-4175,Angel,Castillo,33.7903,Polygender
75.7,17,75.7,8.4,59.5,0,['club_matematicas'],1,riesgo,33-783-2186,Camila,Castillo,91.5059,Genderfluid
96.2,19,87.0,16.5,54.3,1,['arte'],0,no riesgo,88-676-7372,Carlos,Gonzalez,76.1595,Agender
81.0,6,65.1,11.9,57.6,0,"['deportes', 'periodico']",0,riesgo,80-153-3234,Marco,Torres,82.9917,Bigender
79.3,13,68.1,13.0,75.8,0,[],0,riesgo,64-468-3799,Juan,Garcia,65.4939,Genderqueer
90.7,16,57.9,12.6,76.9,0,"['arte', 'club_ciencias']",1,riesgo,63-301-7463,Elena,Perez,69.5919,Non-binary
79.2,16,92.9,6.5,39.0,0,['periodico'],1,riesgo,34-819-6631,Camila,Flores,70.2791,Female
97.8,10,53.5,11.5,65.1,1,"['musica', 'ajedrez', 'deportes', 'club_matematicas']",0,riesgo,84-262-8595,Carlos,Ramirez,48.6199,Female
94.3,20,66.0,3.4,58.1,0,['club_matematicas'],0,no riesgo,50-100-8959,Marco,Rodriguez,60.2624,Genderqueer
77.7,17,71.2,3.1,81.1,0,"['voluntariado', 'robotica']",1,riesgo,47-559-4032,Valentina,Garcia,69.024,Bigender
87.1,15,87.9,14.4,58.7,0,"['teatro', 'voluntariado']",0,no riesgo,84-817-1907,Mateo,Perez,47.6402,Male
92.2,17,59.9,12.6,77.2,2,['musica'],0,no riesgo,49-764-8571,Mateo,Vargas,78.8248,Genderfluid
91.2,11,73.9,1.9,66.0,2,"['teatro', 'robotica', 'arte']",0,riesgo,66-741-7028,Maria,Ramirez,85.9761,Bigender
61.8,19,91.4,15.6,82.1,0,[],0,no riesgo,57-848-9929,Luis,Gonzalez,65.3418,Agender
91.2,14,89.6,12.4,70.4,1,[],0,no riesgo,46-677-1581,Valentina,Vargas,59.648,Male
84.0,16,82.5,3.8,46.7,0,['club_ciencias'],0,riesgo,26-194-1035,Angel,Garcia,72.7495,Non-binary
84.6,12,74.8,1.6,46.3,0,"['voluntariado', 'deportes', 'musica']",0,riesgo,20-185-8753,Daniela,Castillo,53.7977,Agender
79.5,20,70.9,9.4,73.1,0,[],1,no riesgo,45-341-7755,Angel,Lopez,90.3333,Genderfluid
89.6,13,79.8,5.3,70.6,0,"['robotica', 'teatro']",0,no riesgo,65-896-4132,Jose,Sanchez,83.8585,Polygender
76.9,16,64.3,8.3,70.1,0,[],0,no riesgo,32-506-7383,Lucia,Garcia,89.9265,Female
73.6,14,83.4,13.0,66.6,1,"['voluntariado', 'arte']",0,no riesgo,14-196-5041,Luis,Lopez,61.1128,Agender
94.6,12,80.0,8.6,91.0,0,['club_lectura'],0,no riesgo,91-160-6666,Mateo,Gonzalez,61.7285,Genderqueer
90.7,20,79.2,27.2,77.9,2,[],0,no riesgo,35-953-5706,Mateo,Lopez,65.4224,Male
69.0,14,76.5,0.0,76.8,1,[],0,riesgo,86-638-8905,Daniela,Lopez,54.0319,Bigender
85.9,7,75.4,7.3,48.7,0,"['club_lectura', 'club_matematicas']",1,riesgo,59-551-2334,Ana,Lopez,78.7513,Female
83.7,12,83.2,12.0,70.7,1,"['ajedrez', 'teatro', 'arte', 'club_ciencias']",1,riesgo,76-213-9793,Diego,Lopez,66.9732,Genderfluid
81.8,19,83.6,7.6,86.8,0,[],1,no riesgo,52-501-2291,Valentina,Lopez,57.5946,Female
89.6,17,70.7,6.2,88.1,0,['teatro'],1,no riesgo,84-352-4841,Diego,Rodriguez,69.4118,Non-binary
84.0,10,69.2,4.9,67.8,1,[],0,riesgo,58-764-9469,Valentina,Vargas,76.67,Genderfluid
98.4,12,68.4,17.0,66.0,1,['club_matematicas'],0,no riesgo,72-751-5336,Camila,Gonzalez,54.2386,Bigender
70.0,20,68.7,9.5,63.0,1,[],1,riesgo,44-797-1469,Daniela,Castillo,58.1533,Genderqueer
92.1,19,79.4,6.5,76.4,2,[],1,riesgo,82-583-1819,Valentina,Flores,68.349,Bigender
80.8,12,69.2,10.2,69.0,2,['robotica'],0,riesgo,86-522-6168,Maria,Rodriguez,73.7291,Genderfluid
91.7,13,56.7,0.3,87.9,1,['voluntariado'],1,no riesgo,51-401-5029,Jose,Martinez,89.0586,Female
77.8,14,70.6,4.9,84.9,0,"['arte', 'club_lectura']",1,riesgo,29-516-8753,Marco,Perez,100.0,Female
90.1,17,74.9,3.6,78.8,0,[],1,riesgo,65-441-2092,Marco,Martinez,88.0087,Polygender
83.9,15,89.7,5.2,72.3,2,"['club_lectura', 'arte', 'robotica', 'musica']",0,no riesgo,91-642-9131,Daniela,Vargas,43.9601,Agender
71.7,16,72.7,2.7,38.6,1,['musica'],0,riesgo,72-872-1223,Mateo,Rodriguez,60.8043,Agender
88.7,19,57.5,0.0,83.9,0,['deportes'],0,riesgo,84-405-9756,Lucia,Perez,75.4775,Male
92.5,13,73.8,8.7,75.4,0,['periodico'],1,riesgo,56-533-3924,Jose,Martinez,86.7158,Agender
94.6,17,87.2,15.6,95.8,0,[],0,no riesgo,40-620-4615,Luis,Rodriguez,91.2765,Genderfluid
66.2,20,57.9,2.9,65.7,1,[],2,riesgo,83-966-1862,Jose,Castillo,46.4246,Genderfluid
86.6,1,74.5,7.4,80.4,0,[],1,riesgo,52-742-7713,Ana,Flores,92.0031,Polygender
71.9,8,86.0,9.8,100.0,0,"['club_lectura', 'ajedrez', 'robotica', 'teatro']",1,no riesgo,54-292-5388,Valentina,Flores,59.0786,Agender
82.9,16,72.9,0.0,82.0,0,[],2,riesgo,77-985-8408,Elena,Ramirez,65.0489,Agender
100.0,13,57.6,19.2,100.0,0,[],1,no riesgo,91-729-6491,Marco,Rodriguez,61.0342,Genderfluid
77.5,16,67.0,7.5,64.1,1,"['voluntariado', 'ajedrez']",0,no riesgo,56-103-8339,Camila,Vargas,51.5916,Bigender
100.0,17,67.1,15.7,66.9,0,['musica'],1,no riesgo,13-915-5335,Lucia,Sanchez,63.4871,Male
85.1,14,78.4,13.8,99.1,1,"['voluntariado', 'robotica', 'deportes']",0,no riesgo,99-287-7047,Luis,Sanchez,86.0524,Polygender
87.6,16,72.3,5.1,66.8,0,['voluntariado'],1,riesgo,41-442-2883,Valentina,Garcia,63.5561,Non-binary
85.4,17,66.9,18.5,66.0,0,['robotica'],1,no riesgo,49-833-2610,Elena,Lopez,65.8505,Male
86.7,20,55.4,13.8,53.7,0,"['club_lectura', 'deportes', 'periodico']",0,no riesgo,90-705-4895,Ana,Perez,63.5561,Male
69.5,13,85.6,11.1,71.6,2,[],1,no riesgo,42-729-4326,Camila,Vargas,74.7939,Polygender
84.3,13,73.9,11.9,59.6,0,['robotica'],1,riesgo,60-665-4674,Juan,Vargas,80.5137,Non-binary
86.0,12,76.0,12.2,59.4,1,['club_ciencias'],0,riesgo,49-331-8560,Camila,Rodriguez,54.7463,Genderqueer
69.0,13,69.0,17.7,71.7,1,[],2,riesgo,57-321-8079,Mateo,Castillo,81.469,Female
85.5,16,99.6,6.8,64.0,0,[],0,riesgo,25-265-6821,Camila,Sanchez,72.2277,Bigender
93.2,12,78.6,5.4,73.0,2,['periodico'],1,riesgo,10-567-3497,Luis,Sanchez,55.5795,Female
88.4,15,68.3,6.1,63.8,0,"['arte', 'voluntariado', 'club_lectura']",0,no riesgo,47-332-2775,Camila,Martinez,90.6636,Agender
53.6,18,73.8,11.8,61.4,1,[],0,riesgo,44-350-8538,Valentina,Flores,54.1023,Genderfluid
96.6,10,76.4,14.5,59.2,0,"['musica', 'arte', 'ajedrez']",1,riesgo,33-949-2739,Luis,Gonzalez,42.907,Genderfluid
87.5,18,52.5,10.3,71.1,2,"['teatro', 'arte']",1,riesgo,68-248-3452,Camila,Rodriguez,72.298,Agender
98.5,15,84.4,0.0,78.7,1,[],1,riesgo,62-432-4139,Lucia,Castillo,64.5147,Agender
91.9,18,73.5,16.0,70.1,1,"['voluntariado', 'teatro', 'arte', 'periodico']",1,no riesgo,73-793-4725,Camila,Lopez,71.1356,Male
100.0,12,74.1,11.6,67.8,1,"['robotica', 'teatro']",0,riesgo,59-586-6932,Juan,Perez,68.4683,Agender
94.1,18,100.0,9.1,73.7,1,"['musica', 'periodico']",1,no riesgo,87-691-9202,Ana,Perez,60.1616,Non-binary
81.0,14,80.6,8.8,68.7,0,['periodico'],1,no riesgo,93-904-7486,Lucia,Martinez,76.0988,Polygender
94.2,6,71.3,11.2,62.5,1,"['teatro', 'musica', 'club_lectura', 'periodico']",0,no riesgo,76-735-1123,Maria,Perez,73.565,Genderfluid
86.1,10,63.8,15.4,68.5,2,['arte'],0,riesgo,31-654-2572,Jose,Perez,57.0862,Agender
83.8,17,86.8,12.7,51.4,1,[],1,riesgo,46-644-7237,Juan,Flores,68.6719,Genderfluid
79.4,6,81.8,9.8,66.1,0,['periodico'],0,no riesgo,90-206-9628,Elena,Perez,67.0274,Genderfluid
85.9,9,72.6,16.5,81.7,0,['ajedrez'],0,no riesgo,21-321-6481,Valentina,Torres,68.7932,Genderqueer
96.7,11,42.1,16.6,77.9,1,['club_matematicas'],0,no riesgo,42-401-2289,Marco,Vargas,65.4574,Female
100.0,15,73.2,8.9,66.4,0,"['club_lectura', 'deportes']",0,no riesgo,93-548-5062,Luis,Castillo,73.3196,Female
76.5,10,69.6,10.4,76.2,2,"['musica', 'periodico', 'voluntariado', 'teatro']",0,riesgo,45-995-3459,Daniela,Perez,62.8752,Bigender
87.3,18,65.7,5.8,86.5,1,"['arte', 'robotica']",0,no riesgo,82-531-2582,Diego,Sanchez,65.8433,Female
100.0,18,63.8,10.4,74.6,0,[],0,riesgo,72-389-4359,Angel,Gonzalez,52.5887,Genderqueer
95.7,12,66.7,10.1,90.9,1,"['club_lectura', 'voluntariado']",0,no riesgo,74-442-3173,Luis,Perez,76.9027,Agender
81.3,20,95.9,8.0,68.9,0,['voluntariado'],0,no riesgo,98-688-9316,Ana,Perez,73.4056,Bigender
72.9,12,53.6,12.6,56.7,1,"['arte', 'club_ciencias', 'teatro']",0,riesgo,41-174-5657,Daniela,Flores,89.1287,Male
81.5,9,84.8,0.0,92.5,0,"['teatro', 'periodico', 'arte', 'ajedrez']",0,no riesgo,24-452-6681,Marco,Castillo,62.6965,Agender
80.6,18,84.7,10.8,64.4,1,['club_ciencias'],0,no riesgo,27-757-7620,Marco,Perez,71.1315,Polygender
74.0,13,83.6,2.7,81.4,2,"['deportes', 'voluntariado', 'teatro']",1,riesgo,46-616-4018,Daniela,Lopez,69.5885,Male
79.4,16,70.5,15.0,55.4,1,"['club_lectura', 'club_matematicas', 'robotica', 'deportes']",1,riesgo,93-458-1724,Carlos,Martinez,83.7305,Female
79.9,18,79.4,9.1,56.3,1,"['teatro', 'arte']",0,no riesgo,53-319-7913,Valentina,Martinez,74.4791,Non-binary
85.3,11,82.0,13.4,67.3,3,"['club_matematicas', 'deportes', 'periodico', 'club_lectura']",1,riesgo,83-397-7410,Luis,Castillo,55.674,Female
90.2,15,81.4,10.7,70.1,0,['robotica'],1,no riesgo,15-842-6658,Carlos,Vargas,93.7068,Polygender
88.0,16,66.2,6.7,53.0,0,[],1,riesgo,13-596-2608,Mateo,Castillo,75.8612,Non-binary
76.4,16,78.2,2.6,69.5,2,[],0,riesgo,81-545-1239,Lucia,Castillo,84.3576,Male
80.1,18,54.5,10.5,74.3,1,"['club_matematicas', 'periodico', 'deportes']",0,no riesgo,89-583-5462,Valentina,Garcia,84.3565,Bigender
91.7,11,73.1,9.3,79.2,0,['club_matematicas'],0,no riesgo,41-851-9718,Marco,Flores,56.5409,Female
93.8,12,56.3,10.3,73.5,0,[],0,riesgo,14-643-5626,Mateo,Martinez,73.6141,Genderqueer
79.2,20,80.9,15.1,58.2,0,['ajedrez'],2,no riesgo,12-115-5107,Marco,Martinez,73.9917,Agender
78.8,20,72.8,14.9,56.4,0,"['club_ciencias', 'arte', 'teatro']",1,riesgo,72-536-1658,Daniela,Castillo,62.1809,Bigender
71.3,16,76.0,0.0,71.8,0,"['ajedrez', 'club_matematicas', 'robotica']",0,riesgo,25-393-5841,Jose,Lopez,60.9923,Non-binary
75.0,11,78.1,4.4,68.2,0,[],1,riesgo,29-569-9180,Jose,Flores,27.8054,Male
98.3,1,72.1,18.9,72.4,0,[],0,riesgo,86-965-4433,Juan,Sanchez,54.1953,Agender
92.3,12,67.6,0.0,61.0,0,[],0,riesgo,50-826-6314,Camila,Perez,77.6117,Genderqueer
93.6,15,69.7,7.3,91.8,1,"['club_matematicas', 'arte', 'club_ciencias', 'club_lectura']",0,no riesgo,51-505-9185,Luis,Rodriguez,54.9092,Female
75.1,20,76.3,9.3,100.0,0,[],1,no riesgo,21-971-8965,Camila,Martinez,83.8218,Genderfluid
90.1,20,75.5,8.5,82.4,0,"['ajedrez', 'voluntariado', 'periodico', 'arte']",0,no riesgo,90-507-2508,Camila,Flores,63.591,Bigender
84.0,14,100.0,14.2,73.0,1,['robotica'],0,no riesgo,42-113-4160,Valentina,Castillo,53.2751,Polygender
100.0,10,62.3,16.1,77.3,1,"['voluntariado', 'ajedrez']",0,riesgo,50-473-6905,Marco,Gonzalez,81.244,Genderfluid
77.1,19,75.8,14.1,81.2,0,['club_lectura'],1,no riesgo,26-193-6612,Juan,Garcia,56.9965,Male
100.0,16,69.3,11.1,68.0,3,"['arte', 'ajedrez', 'club_matematicas']",0,no riesgo,74-911-5504,Marco,Sanchez,85.1445,Bigender
75.5,18,66.8,12.0,55.7,1,['teatro'],0,riesgo,55-667-6584,Carlos,Ramirez,94.1591,Bigender
80.6,16,72.2,6.8,70.9,0,[],0,riesgo,19-225-6536,Maria,Vargas,71.2029,Male
92.9,12,81.8,6.0,68.7,0,"['voluntariado', 'deportes', 'periodico']",0,no riesgo,56-297-2386,Camila,Martinez,36.1822,Male
100.0,16,77.1,11.4,95.5,0,"['club_matematicas', 'robotica', 'club_lectura']",0,no riesgo,14-627-3048,Elena,Torres,59.6647,Bigender
82.0,15,62.7,7.6,75.5,0,"['periodico', 'voluntariado', 'club_matematicas', 'arte']",0,no riesgo,37-560-9100,Maria,Perez,68.2332,Male
